Experiment	Z spectroscopy	
Saved Date	24.08.2024 21:17:11	
User		
Date		
X (m)	356.068E-9	
Y (m)	-268.571E-9	
Z (m)	-70.16E-9	
Z offset (m)	1E-9	
Z sweep distance (m)	1E-9	
Settling time (s)	50E-3	
Integration time (s)	700E-3	
Final Z (m)	N/A	
Start time	24.08.2024 21:12:09	
Filter type	None	
Order		
Cutoff frq		

[DATA]
Z rel (m)	Current (A)	Bias (V)	OC D1 Phase (deg)	OC D1 Amplitude (m)	OC M1 Freq. Shift (Hz)	OC M1 Excitation (V)	LI Demod 1 X (A)	LI Demod 1 Y (A)
622.49994E-12	2.7334645E-12	600.00002E-3	297.99005E-6	103.04202E-12	-616.11313E-3	270.35168E-6	-2.3626786E-12	8.8709523E-15
619.99994E-12	2.7361607E-12	600.00002E-3	1.7354855E-3	102.86613E-12	-602.92983E-3	301.40189E-6	-2.3745359E-12	30.545773E-15
617.49994E-12	2.7340144E-12	600.00002E-3	-1.7478847E-3	102.92782E-12	-618.56037E-3	311.41340E-6	-2.3670013E-12	10.980507E-15
614.99994E-12	2.7291121E-12	600.00002E-3	1.5867084E-3	103.19707E-12	-601.40544E-3	262.28861E-6	-2.3691173E-12	20.226152E-15
612.49994E-12	2.7266639E-12	600.00002E-3	-2.4539495E-3	102.76787E-12	-608.47306E-3	323.62333E-6	-2.3611089E-12	15.855781E-15
609.99994E-12	2.7251287E-12	600.00002E-3	1.5671096E-3	103.13844E-12	-602.58508E-3	264.11412E-6	-2.3388728E-12	12.232680E-15
607.49994E-12	2.7211488E-12	600.00002E-3	3.0845888E-3	102.96099E-12	-601.12381E-3	285.35278E-6	-2.3684195E-12	2.8635014E-15
604.99994E-12	2.7176772E-12	600.00002E-3	-3.5089958E-3	103.34236E-12	-628.23319E-3	275.21036E-6	-2.3625268E-12	43.346911E-15
602.49994E-12	2.7138576E-12	600.00002E-3	2.3402215E-3	103.18200E-12	-603.90216E-3	275.71307E-6	-2.3674231E-12	6.3476103E-15
599.99994E-12	2.7104118E-12	600.00002E-3	-1.8939314E-3	102.88833E-12	-628.83657E-3	297.48486E-6	-2.3670217E-12	6.5201674E-15
597.49994E-12	2.7109395E-12	600.00002E-3	-2.0642590E-3	103.03815E-12	-662.67419E-3	280.52484E-6	-2.3459847E-12	-28.224908E-18
594.99994E-12	2.7081031E-12	600.00002E-3	360.02658E-6	103.14682E-12	-630.60433E-3	283.46290E-6	-2.3447134E-12	6.6904947E-15
592.49994E-12	2.7068137E-12	600.00002E-3	52.655549E-6	102.99295E-12	-632.35492E-3	295.29026E-6	-2.3579498E-12	21.660969E-15
589.99994E-12	2.7081926E-12	600.00002E-3	-2.4183618E-3	102.94288E-12	-666.10467E-3	292.34134E-6	-2.3703099E-12	11.169000E-15
587.49994E-12	2.7021857E-12	600.00002E-3	3.1298737E-3	103.09624E-12	-606.25404E-3	286.24467E-6	-2.3698699E-12	40.891308E-15
584.99994E-12	2.6982171E-12	600.00002E-3	-151.98378E-6	103.07166E-12	-647.93551E-3	276.42449E-6	-2.3610012E-12	29.888774E-15
582.49994E-12	2.6969308E-12	600.00002E-3	-50.111310E-6	103.10561E-12	-637.85750E-3	281.02862E-6	-2.3601429E-12	9.1001705E-15
579.99994E-12	2.6900270E-12	600.00002E-3	-6.2887706E-3	102.89156E-12	-681.41466E-3	304.80878E-6	-2.3538112E-12	10.029558E-15
577.49994E-12	2.6910637E-12	600.00002E-3	-104.76224E-6	102.96147E-12	-649.30826E-3	287.65821E-6	-2.3486124E-12	4.2639397E-15
574.99994E-12	2.6921202E-12	600.00002E-3	-1.8819756E-3	102.94530E-12	-642.50678E-3	300.75377E-6	-2.3403022E-12	17.520997E-15
572.49994E-12	2.6853051E-12	600.00002E-3	4.7173831E-3	102.97039E-12	-613.86728E-3	308.38250E-6	-2.3874878E-12	7.4929127E-15
569.99994E-12	2.6812044E-12	600.00002E-3	-5.5970522E-3	102.86973E-12	-673.58583E-3	308.09146E-6	-2.3572966E-12	14.397141E-15
567.49994E-12	2.6855029E-12	600.00002E-3	-2.2138103E-3	102.88097E-12	-667.93066E-3	297.73233E-6	-2.3648941E-12	14.225978E-15
564.99994E-12	2.6815559E-12	600.00002E-3	-393.84395E-6	102.89469E-12	-662.83327E-3	314.91974E-6	-2.3455788E-12	22.800448E-15
562.49994E-12	2.6826744E-12	600.00002E-3	-2.9720785E-3	102.82655E-12	-653.38886E-3	306.28464E-6	-2.3519381E-12	6.3525857E-15
559.99994E-12	2.6698561E-12	600.00002E-3	-568.95684E-6	103.00127E-12	-687.01655E-3	281.24391E-6	-2.3652772E-12	12.092402E-15
557.49994E-12	2.6749894E-12	600.00002E-3	2.8960600E-3	102.98098E-12	-668.37186E-3	306.84372E-6	-2.3480172E-12	9.9746312E-15
554.99993E-12	2.6723263E-12	600.00002E-3	715.41592E-6	103.04104E-12	-676.45812E-3	286.85841E-6	-2.3867663E-12	10.384235E-15
552.49993E-12	2.6719406E-12	600.00002E-3	-1.6146352E-3	103.03878E-12	-707.49176E-3	295.57751E-6	-2.3734363E-12	14.419228E-15
549.99993E-12	2.6684974E-12	600.00002E-3	-1.6124168E-3	102.89361E-12	-673.24638E-3	306.60981E-6	-2.3777159E-12	22.962086E-15
547.49993E-12	2.6641309E-12	600.00002E-3	-2.7390986E-3	103.08478E-12	-679.93611E-3	271.06219E-6	-2.3700178E-12	6.6002315E-15
544.99993E-12	2.6619349E-12	600.00002E-3	-2.4533761E-3	103.15223E-12	-710.18356E-3	281.90098E-6	-2.3589180E-12	19.060461E-15
542.49993E-12	2.6642831E-12	600.00002E-3	-834.63138E-6	103.09188E-12	-693.89445E-3	296.74821E-6	-2.3625824E-12	12.662445E-15
539.99993E-12	2.6641200E-12	600.00002E-3	-1.0572505E-3	103.17935E-12	-692.62886E-3	286.03137E-6	-2.3768246E-12	-4.6901053E-15
537.49993E-12	2.6537926E-12	600.00002E-3	7.1401009E-3	103.07651E-12	-674.32165E-3	278.41679E-6	-2.3684468E-12	17.684466E-15
534.99993E-12	2.6546387E-12	600.00002E-3	-3.9618993E-3	103.12219E-12	-709.25122E-3	273.71178E-6	-2.3614585E-12	14.256703E-15
532.49999E-12	2.6531269E-12	600.00002E-3	-1.8331942E-3	103.32882E-12	-690.32234E-3	258.72429E-6	-2.3575922E-12	33.255466E-15
529.99999E-12	2.6491984E-12	600.00002E-3	-3.3939260E-3	102.93866E-12	-735.70526E-3	305.15649E-6	-2.3499510E-12	23.160956E-15
527.49999E-12	2.6449546E-12	600.00002E-3	-3.3255292E-3	103.01253E-12	-740.17644E-3	284.14433E-6	-2.3639959E-12	37.815559E-15
524.99999E-12	2.6464406E-12	600.00002E-3	2.8891638E-3	103.17752E-12	-709.91415E-3	271.92984E-6	-2.3655518E-12	14.417178E-15
522.49999E-12	2.6400420E-12	600.00002E-3	-1.2536524E-3	102.79996E-12	-693.94535E-3	324.69479E-6	-2.3700107E-12	9.2135119E-15
519.99999E-12	2.6381941E-12	600.00002E-3	-1.4754829E-3	103.04697E-12	-734.78585E-3	285.78253E-6	-2.3450224E-12	22.666302E-15
517.49999E-12	2.6412789E-12	600.00002E-3	2.3972909E-3	103.30790E-12	-697.99536E-3	268.67769E-6	-2.3408359E-12	13.941944E-15
514.99999E-12	2.6360953E-12	600.00002E-3	1.2783525E-3	103.10162E-12	-701.12199E-3	282.53024E-6	-2.3348860E-12	37.457921E-15
512.49999E-12	2.6322473E-12	600.00002E-3	287.87751E-6	103.01919E-12	-711.19052E-3	279.27372E-6	-2.3327952E-12	10.360109E-15
509.99999E-12	2.6366593E-12	600.00002E-3	-228.16175E-6	103.04663E-12	-728.41704E-3	281.13805E-6	-2.3705595E-12	17.141451E-15
507.49999E-12	2.6347468E-12	600.00002E-3	-1.8643151E-3	103.01089E-12	-727.82815E-3	284.47353E-6	-2.3794187E-12	29.198550E-15
504.99999E-12	2.6347839E-12	600.00002E-3	-4.2110733E-3	103.18980E-12	-763.84616E-3	293.14045E-6	-2.3587816E-12	36.021567E-15
502.49999E-12	2.6266680E-12	600.00002E-3	359.77724E-6	103.22031E-12	-732.77086E-3	272.34398E-6	-2.3536774E-12	20.287923E-15
499.99999E-12	2.6292883E-12	600.00002E-3	927.27196E-6	103.10774E-12	-744.14945E-3	280.77772E-6	-2.3645361E-12	28.680512E-15
497.49999E-12	2.6245891E-12	600.00002E-3	2.9167943E-3	103.11493E-12	-742.66386E-3	276.95220E-6	-2.3637496E-12	10.052281E-15
494.99999E-12	2.6260192E-12	600.00002E-3	19.777284E-6	103.15995E-12	-728.81734E-3	275.79482E-6	-2.3510859E-12	-12.885642E-15
492.49999E-12	2.6235954E-12	600.00002E-3	-2.7880978E-3	103.00099E-12	-744.33684E-3	289.35200E-6	-2.3539694E-12	11.835223E-15
489.99999E-12	2.6174625E-12	600.00002E-3	458.90821E-6	103.11465E-12	-745.15098E-3	278.25931E-6	-2.3658922E-12	29.974982E-15
487.49998E-12	2.6135756E-12	600.00002E-3	-757.82818E-6	102.95510E-12	-754.87155E-3	291.51735E-6	-2.3625034E-12	24.954517E-15
484.99998E-12	2.6182518E-12	600.00002E-3	3.0615139E-3	102.82482E-12	-736.42546E-3	308.17685E-6	-2.3590099E-12	-1.6989118E-15
482.49998E-12	2.6126221E-12	600.00002E-3	7.9965210E-3	103.08725E-12	-705.51312E-3	276.83249E-6	-2.3392965E-12	22.301685E-15
479.99998E-12	2.6097755E-12	600.00002E-3	-672.60873E-6	103.01288E-12	-730.78072E-3	273.75016E-6	-2.3638984E-12	10.646105E-15
477.49998E-12	2.6135691E-12	600.00002E-3	-700.46959E-6	102.92599E-12	-768.64052E-3	304.14559E-6	-2.3586335E-12	17.408202E-15
474.99998E-12	2.6104841E-12	600.00002E-3	-3.5381243E-3	102.93045E-12	-749.61013E-3	297.00977E-6	-2.3644565E-12	15.733298E-15
472.49998E-12	2.6040966E-12	600.00002E-3	1.6974058E-3	103.02345E-12	-736.55927E-3	287.57090E-6	-2.3654678E-12	13.057750E-15
469.99998E-12	2.6041331E-12	600.00002E-3	-807.86779E-6	103.13628E-12	-779.96141E-3	272.52868E-6	-2.3545183E-12	42.590768E-15
467.49998E-12	2.6031430E-12	600.00002E-3	1.0210890E-3	102.97831E-12	-746.16140E-3	287.90985E-6	-2.3548923E-12	23.633327E-15
464.99998E-12	2.5989144E-12	600.00002E-3	1.0128650E-3	103.07871E-12	-769.59330E-3	272.32815E-6	-2.3379879E-12	12.425966E-15
462.49998E-12	2.6034981E-12	600.00002E-3	2.7240824E-3	102.91798E-12	-767.39514E-3	296.35357E-6	-2.3748687E-12	2.1975997E-15
459.99998E-12	2.6011214E-12	600.00002E-3	3.9222962E-3	102.74646E-12	-743.89344E-3	306.39541E-6	-2.3666958E-12	8.0509042E-15
457.49998E-12	2.6021815E-12	600.00002E-3	-4.7285915E-3	103.02046E-12	-775.57254E-3	289.33529E-6	-2.3646638E-12	19.030006E-15
454.99998E-12	2.5999487E-12	600.00002E-3	5.0445255E-3	103.18073E-12	-754.17465E-3	277.88564E-6	-2.3453023E-12	33.245660E-15
452.49998E-12	2.5973496E-12	600.00002E-3	598.41451E-6	102.92664E-12	-757.10106E-3	294.80213E-6	-2.3541412E-12	-581.42650E-18
449.99998E-12	2.5971436E-12	600.00002E-3	-2.2998974E-3	102.87934E-12	-786.00967E-3	295.58642E-6	-2.3547572E-12	5.0330554E-15
447.49998E-12	2.5929012E-12	600.00002E-3	-3.0946713E-3	102.97197E-12	-783.36322E-3	302.01048E-6	-2.3854026E-12	-260.00632E-18
444.99998E-12	2.5881174E-12	600.00002E-3	-4.2785038E-3	102.94578E-12	-801.03934E-3	292.85243E-6	-2.3521465E-12	9.4467196E-15
442.49998E-12	2.5911016E-12	600.00002E-3	5.0517679E-3	102.98404E-12	-768.33797E-3	291.65312E-6	-2.3542353E-12	9.1137797E-15
439.99998E-12	2.5881365E-12	600.00002E-3	7.8817010E-3	102.64044E-12	-728.31893E-3	322.87237E-6	-2.3647735E-12	15.625557E-15
437.49998E-12	2.5883226E-12	600.00002E-3	-5.6043887E-3	102.84371E-12	-783.72991E-3	308.55989E-6	-2.3367068E-12	10.146487E-15
434.99998E-12	2.5849433E-12	600.00002E-3	1.6420145E-3	103.07614E-12	-735.88133E-3	295.94364E-6	-2.3685821E-12	6.1112157E-15
432.49998E-12	2.5861774E-12	600.00002E-3	1.0392464E-3	102.88363E-12	-776.50088E-3	300.21707E-6	-2.3684592E-12	7.1209187E-15
429.99998E-12	2.5890709E-12	600.00002E-3	3.0898156E-3	102.94863E-12	-735.36670E-3	288.60845E-6	-2.3652753E-12	22.054734E-15
427.49998E-12	2.5906072E-12	600.00002E-3	-49.798648E-6	103.00599E-12	-780.29186E-3	289.56262E-6	-2.3434466E-12	24.480729E-15
424.99998E-12	2.5828658E-12	600.00002E-3	254.23025E-6	102.79844E-12	-773.55826E-3	309.74697E-6	-2.3467419E-12	21.563802E-15
422.49998E-12	2.5844186E-12	600.00002E-3	-6.4831609E-3	103.15591E-12	-814.15164E-3	282.89421E-6	-2.3512824E-12	8.5749982E-15
419.99998E-12	2.5877943E-12	600.00002E-3	5.4654554E-3	102.97219E-12	-736.48638E-3	291.24651E-6	-2.3550049E-12	26.673249E-15
417.49998E-12	2.5767643E-12	600.00002E-3	2.1844842E-3	103.05935E-12	-765.71769E-3	282.46149E-6	-2.3467834E-12	16.182276E-15
414.99998E-12	2.5815736E-12	600.00002E-3	-1.9471112E-3	102.83983E-12	-744.78263E-3	301.30445E-6	-2.3600106E-12	23.967266E-15
412.49998E-12	2.5768287E-12	600.00002E-3	2.8895785E-3	102.93443E-12	-750.33730E-3	297.78248E-6	-2.3701399E-12	18.332712E-15
409.99998E-12	2.5762404E-12	600.00002E-3	-1.4377233E-3	102.96433E-12	-756.57314E-3	302.85583E-6	-2.3577260E-12	17.208514E-15
407.49998E-12	2.5767559E-12	600.00002E-3	-301.34514E-6	102.88097E-12	-771.58076E-3	305.57771E-6	-2.3568120E-12	24.509449E-15
404.99998E-12	2.5739222E-12	600.00002E-3	3.1616425E-3	102.71172E-12	-745.31764E-3	332.29997E-6	-2.3568168E-12	13.328577E-15
402.49998E-12	2.5732934E-12	600.00002E-3	-1.0014888E-3	103.04249E-12	-740.99290E-3	285.98652E-6	-2.3568190E-12	4.5756614E-15
399.99998E-12	2.5749136E-12	600.00002E-3	-426.50785E-6	103.10006E-12	-740.41981E-3	278.07572E-6	-2.3752510E-12	14.119668E-15
397.49998E-12	2.5746586E-12	600.00002E-3	-2.4481972E-3	103.20538E-12	-748.04342E-3	270.57761E-6	-2.3694104E-12	7.3139135E-15
394.99998E-12	2.5707145E-12	600.00002E-3	1.7041835E-3	102.93956E-12	-763.27080E-3	303.64140E-6	-2.3704504E-12	32.210373E-15
392.49998E-12	2.5699312E-12	600.00002E-3	4.4879299E-3	102.98957E-12	-743.41571E-3	291.07466E-6	-2.3655476E-12	13.760304E-15
389.99998E-12	2.5741429E-12	600.00002E-3	5.5302638E-3	103.24886E-12	-694.80520E-3	266.91219E-6	-2.3596784E-12	11.382099E-15
387.49998E-12	2.5674725E-12	600.00002E-3	-102.46803E-6	103.10308E-12	-733.90782E-3	280.06756E-6	-2.3631448E-12	6.6521330E-15
384.99998E-12	2.5685270E-12	600.00002E-3	655.37030E-6	102.93096E-12	-744.80331E-3	297.09499E-6	-2.3595082E-12	20.514435E-15
382.49998E-12	2.5694475E-12	600.00002E-3	-1.9127800E-3	102.81018E-12	-775.92057E-3	296.40042E-6	-2.3806256E-12	12.575340E-15
379.99998E-12	2.5714853E-12	600.00002E-3	3.8887635E-3	103.04942E-12	-747.71231E-3	289.51906E-6	-2.3614626E-12	8.4155849E-15
377.49998E-12	2.5684650E-12	600.00002E-3	3.0366713E-3	102.93729E-12	-729.72476E-3	304.55284E-6	-2.3586823E-12	18.352060E-15
374.99998E-12	2.5714931E-12	600.00002E-3	1.0668454E-3	103.11373E-12	-756.86836E-3	275.28760E-6	-2.3523147E-12	5.8852205E-15
372.49998E-12	2.5727020E-12	600.00002E-3	-3.3447337E-3	103.15591E-12	-784.49070E-3	283.50585E-6	-2.3700792E-12	18.949316E-15
369.99998E-12	2.5726556E-12	600.00002E-3	5.4231957E-3	103.40743E-12	-753.07721E-3	248.86351E-6	-2.3676083E-12	9.8604723E-15
367.49997E-12	2.5716705E-12	600.00002E-3	-2.1221852E-3	102.76024E-12	-770.45608E-3	309.51720E-6	-2.3563968E-12	36.504758E-15
364.99997E-12	2.5708203E-12	600.00002E-3	-625.22973E-6	103.13025E-12	-784.43348E-3	297.79330E-6	-2.3669929E-12	22.088222E-15
362.49997E-12	2.5636617E-12	600.00002E-3	-1.9309771E-3	102.83872E-12	-771.59619E-3	303.00167E-6	-2.3648243E-12	31.318986E-15
359.99997E-12	2.5690125E-12	600.00002E-3	-378.77235E-6	103.13596E-12	-745.53317E-3	284.31366E-6	-2.3473716E-12	25.264670E-15
357.49997E-12	2.5676314E-12	600.00002E-3	-1.2301243E-3	102.82476E-12	-762.86870E-3	299.19154E-6	-2.3716508E-12	20.482341E-15
354.99997E-12	2.5707424E-12	600.00002E-3	-2.6608161E-3	103.02772E-12	-786.84407E-3	295.30510E-6	-2.3706527E-12	21.661960E-15
352.49997E-12	2.5767481E-12	600.00002E-3	7.7239256E-3	103.05834E-12	-753.95113E-3	299.35045E-6	-2.3595041E-12	22.275572E-15
349.99997E-12	2.5787397E-12	600.00002E-3	-4.6571274E-3	102.91457E-12	-782.66394E-3	300.93049E-6	-2.3602880E-12	2.7584210E-15
347.49997E-12	2.5783336E-12	600.00002E-3	1.7257021E-3	102.84423E-12	-768.18395E-3	301.69406E-6	-2.3438447E-12	16.019140E-15
344.99997E-12	2.5778522E-12	600.00002E-3	2.3554647E-3	102.62991E-12	-762.47525E-3	326.35601E-6	-2.3736341E-12	18.363151E-15
342.49997E-12	2.5803287E-12	600.00002E-3	-7.7528129E-3	103.04137E-12	-801.73284E-3	292.94760E-6	-2.3636355E-12	338.40094E-18
339.99997E-12	2.5793625E-12	600.00002E-3	3.3569266E-3	102.89279E-12	-768.42040E-3	299.00784E-6	-2.3554804E-12	4.0685178E-15
337.49997E-12	2.5842171E-12	600.00002E-3	1.0071156E-3	103.20812E-12	-753.84974E-3	266.16920E-6	-2.3609706E-12	19.984834E-15
334.99997E-12	2.5801115E-12	600.00002E-3	267.42151E-6	102.75129E-12	-785.14558E-3	315.56218E-6	-2.3531860E-12	4.4273277E-15
332.49997E-12	2.5814084E-12	600.00002E-3	5.4153027E-3	103.30649E-12	-728.40369E-3	271.41912E-6	-2.3896978E-12	36.887834E-15
329.99997E-12	2.5855756E-12	600.00002E-3	-5.7633943E-3	103.04906E-12	-780.57212E-3	294.02014E-6	-2.3570184E-12	25.519847E-15
327.49997E-12	2.5852018E-12	600.00002E-3	3.9629187E-3	103.12051E-12	-769.27602E-3	285.23419E-6	-2.3749704E-12	17.328158E-15
324.99997E-12	2.5940981E-12	600.00002E-3	4.8169503E-3	103.02566E-12	-748.92205E-3	285.34175E-6	-2.3643557E-12	8.0967524E-15
322.49997E-12	2.5959660E-12	600.00002E-3	-1.7583894E-3	103.15765E-12	-801.42283E-3	279.50358E-6	-2.3712590E-12	23.523237E-15
319.99997E-12	2.5987795E-12	600.00002E-3	-4.2138877E-3	102.76206E-12	-804.18992E-3	308.20267E-6	-2.3604244E-12	20.477230E-15
317.49997E-12	2.6032119E-12	600.00002E-3	296.20671E-6	102.89013E-12	-758.00043E-3	307.56908E-6	-2.3402101E-12	8.8373853E-15
314.99997E-12	2.6031054E-12	600.00002E-3	715.66965E-6	103.29574E-12	-767.94088E-3	269.57408E-6	-2.3609118E-12	23.665780E-15
312.49997E-12	2.6062512E-12	600.00002E-3	-2.4723618E-3	102.92894E-12	-800.01920E-3	302.76834E-6	-2.3728469E-12	20.468507E-15
309.99997E-12	2.6126289E-12	600.00002E-3	1.7970626E-3	103.05023E-12	-772.52960E-3	279.88249E-6	-2.3691697E-12	8.9010237E-15
307.49997E-12	2.6187646E-12	600.00002E-3	3.7137987E-3	103.11567E-12	-800.44299E-3	264.05868E-6	-2.3815305E-12	30.693096E-15
304.99997E-12	2.6227213E-12	600.00002E-3	2.4639128E-3	103.13665E-12	-777.35049E-3	277.84778E-6	-2.3646942E-12	10.006956E-15
302.49997E-12	2.6240414E-12	600.00002E-3	-3.4914480E-3	103.13227E-12	-805.97281E-3	276.88392E-6	-2.3757500E-12	21.680056E-15
299.99997E-12	2.6294344E-12	600.00002E-3	1.6853153E-3	103.15220E-12	-794.51203E-3	264.98557E-6	-2.3543929E-12	11.947554E-15
297.49997E-12	2.6390895E-12	600.00002E-3	1.4217133E-3	102.81468E-12	-773.03463E-3	289.69170E-6	-2.3763738E-12	2.1512377E-15
294.99997E-12	2.6417354E-12	600.00002E-3	1.9423085E-3	103.14226E-12	-786.35740E-3	267.03850E-6	-2.3458189E-12	16.826626E-15
292.49997E-12	2.6418362E-12	600.00002E-3	-1.9241177E-3	102.94161E-12	-811.90979E-3	299.27958E-6	-2.3486501E-12	9.5925990E-15
289.99997E-12	2.6541538E-12	600.00002E-3	-7.4944794E-3	102.94744E-12	-859.45231E-3	297.77765E-6	-2.3826928E-12	43.923527E-15
287.49997E-12	2.6593166E-12	600.00002E-3	3.8321211E-3	103.03854E-12	-785.72959E-3	289.72825E-6	-2.3507908E-12	19.949535E-15
284.99997E-12	2.6688148E-12	600.00002E-3	-2.7112605E-3	103.05853E-12	-820.84566E-3	271.22878E-6	-2.3854790E-12	9.9034982E-15
282.49997E-12	2.6739604E-12	600.00002E-3	123.14472E-6	102.71901E-12	-816.50114E-3	309.05774E-6	-2.3459264E-12	23.707885E-15
279.99997E-12	2.6818417E-12	600.00002E-3	3.5190992E-3	103.03987E-12	-803.35182E-3	289.25200E-6	-2.3762216E-12	-4.9514056E-15
277.49997E-12	2.6942365E-12	600.00002E-3	1.5510642E-3	103.25995E-12	-782.34351E-3	272.12946E-6	-2.3657393E-12	7.8472266E-15
274.99997E-12	2.7053841E-12	600.00002E-3	-724.75325E-6	103.27006E-12	-825.00380E-3	248.15337E-6	-2.3536442E-12	22.297571E-15
272.49997E-12	2.7186944E-12	600.00002E-3	-2.9861142E-3	102.88333E-12	-818.46839E-3	299.84995E-6	-2.3722693E-12	7.0017823E-15
269.99997E-12	2.7311133E-12	600.00002E-3	659.91684E-6	103.29018E-12	-810.34917E-3	247.47764E-6	-2.3665605E-12	32.057229E-15
267.49997E-12	2.7396653E-12	600.00002E-3	-5.2134306E-3	103.14432E-12	-863.54464E-3	284.37615E-6	-2.3509742E-12	-5.3293894E-15
264.99997E-12	2.7512680E-12	600.00002E-3	5.6048525E-3	102.82455E-12	-802.98680E-3	294.21589E-6	-2.3524934E-12	23.833274E-15
262.49997E-12	2.7664227E-12	600.00002E-3	-1.4338478E-3	103.07798E-12	-840.09713E-3	279.11738E-6	-2.3662578E-12	14.514394E-15
259.99997E-12	2.7811187E-12	600.00002E-3	356.97100E-6	103.11375E-12	-831.98065E-3	286.20719E-6	-2.3519470E-12	5.1070357E-15
257.49997E-12	2.7971020E-12	600.00002E-3	-639.41180E-6	102.80871E-12	-844.94317E-3	308.28721E-6	-2.3656381E-12	6.6374014E-15
254.99997E-12	2.8101323E-12	600.00002E-3	-1.5237592E-3	103.00291E-12	-859.07692E-3	292.52050E-6	-2.3704639E-12	30.376224E-15
252.49997E-12	2.8282604E-12	600.00002E-3	-5.0969957E-3	103.08915E-12	-866.30452E-3	299.45231E-6	-2.3569252E-12	23.314792E-15
249.99997E-12	2.8457644E-12	600.00002E-3	-137.51710E-6	103.25062E-12	-851.41975E-3	269.24489E-6	-2.3601550E-12	19.923663E-15
247.49996E-12	2.8577722E-12	600.00002E-3	2.2994590E-3	102.98390E-12	-821.05577E-3	310.68129E-6	-2.3602706E-12	289.88599E-18
244.99996E-12	2.8774650E-12	600.00002E-3	1.4224969E-3	103.04086E-12	-837.73386E-3	286.91851E-6	-2.3729315E-12	29.348990E-15
242.49996E-12	2.9039141E-12	600.00002E-3	6.5908520E-3	103.08537E-12	-836.44462E-3	262.79755E-6	-2.3615266E-12	10.851850E-15
239.99996E-12	2.9220643E-12	600.00002E-3	-3.8710239E-3	102.56893E-12	-849.82902E-3	334.35840E-6	-2.3466333E-12	24.301213E-15
237.49996E-12	2.9462060E-12	600.00002E-3	-2.0949533E-3	102.93281E-12	-842.06408E-3	286.06289E-6	-2.3693404E-12	-1.5625899E-15
234.99996E-12	2.9681351E-12	600.00002E-3	1.6633851E-3	102.68776E-12	-848.22834E-3	307.03668E-6	-2.3602407E-12	25.606165E-15
232.49996E-12	2.9986799E-12	600.00002E-3	5.2389083E-3	102.91355E-12	-823.48013E-3	301.22322E-6	-2.3584563E-12	6.4861929E-15
229.99996E-12	3.0295460E-12	600.00002E-3	-4.9996777E-3	103.07387E-12	-870.97210E-3	295.25260E-6	-2.3649292E-12	24.751622E-15
227.49996E-12	3.0554218E-12	600.00002E-3	-2.1759539E-3	102.91749E-12	-850.52550E-3	298.16417E-6	-2.3794547E-12	14.617627E-15
224.99996E-12	3.0935059E-12	600.00002E-3	1.5487245E-3	103.24697E-12	-847.45324E-3	285.59059E-6	-2.3456465E-12	20.082311E-15
222.49996E-12	3.1247633E-12	600.00002E-3	-2.2644324E-3	103.20282E-12	-890.37549E-3	262.22243E-6	-2.3562578E-12	11.367311E-15
219.99996E-12	3.1589664E-12	600.00002E-3	4.7354898E-3	103.03851E-12	-865.47220E-3	275.29866E-6	-2.3604174E-12	21.466044E-15
217.49996E-12	3.1961293E-12	600.00002E-3	1.4574331E-3	102.87551E-12	-878.86876E-3	299.62452E-6	-2.3620643E-12	12.868185E-15
214.99996E-12	3.2419161E-12	600.00002E-3	-2.3925111E-3	103.13873E-12	-866.34719E-3	277.34070E-6	-2.3573556E-12	19.489906E-15
212.49996E-12	3.2792805E-12	600.00002E-3	2.7604380E-3	103.12450E-12	-870.78077E-3	281.95567E-6	-2.3681315E-12	10.535642E-15
209.99996E-12	3.3234498E-12	600.00002E-3	3.7674655E-3	102.96476E-12	-857.17517E-3	300.77924E-6	-2.3561871E-12	18.468251E-15
207.49996E-12	3.3739238E-12	600.00002E-3	-9.7444346E-3	102.92681E-12	-937.07997E-3	305.20948E-6	-2.3449018E-12	24.307670E-15
204.99996E-12	3.4184812E-12	600.00002E-3	2.8244602E-3	103.08508E-12	-906.74067E-3	281.15671E-6	-2.3678058E-12	25.748487E-15
202.49996E-12	3.4729871E-12	600.00002E-3	5.6886096E-3	102.92373E-12	-878.13026E-3	294.63627E-6	-2.3587970E-12	30.779663E-15
199.99996E-12	3.5364780E-12	600.00002E-3	35.569687E-6	103.13061E-12	-890.98305E-3	279.41776E-6	-2.3626760E-12	10.282516E-15
197.49996E-12	3.5840859E-12	600.00002E-3	-1.8620695E-3	102.93478E-12	-899.51301E-3	292.48619E-6	-2.3617597E-12	5.9635956E-15
194.99996E-12	3.6527587E-12	600.00002E-3	-3.7424231E-3	103.15319E-12	-921.40353E-3	281.60075E-6	-2.3765295E-12	15.486239E-15
192.49996E-12	3.7208956E-12	600.00002E-3	1.8644842E-3	103.06129E-12	-862.75989E-3	306.50635E-6	-2.3721637E-12	26.050381E-15
189.99996E-12	3.7922473E-12	600.00002E-3	-684.27087E-6	103.28153E-12	-924.94148E-3	272.68412E-6	-2.3526558E-12	8.9918502E-15
187.49996E-12	3.8539328E-12	600.00002E-3	-2.8029208E-3	102.61676E-12	-898.06175E-3	319.08121E-6	-2.3681718E-12	29.493132E-15
184.99996E-12	3.9382894E-12	600.00002E-3	-819.78255E-6	103.07771E-12	-910.01225E-3	285.99857E-6	-2.3874227E-12	12.941964E-15
